year,city,state,population,female,age,hhincome,sanctuary
2013,"hickory-lenoir-morganton, nc",nc,363417,1.5055954456329346,41,46000,NA
2013,"hilton head island-bluffton-beaufort, sc",sc,197284,1.5048048496246338,40,54000,NA
2013,"homosassa springs, fl",fl,138830,1.5143544673919678,55,48000,NA
2013,"houma-thibodaux, la",la,209978,1.5174782276153564,35,63800,NA
2013,"houston-the woodlands-sugar land, tx",tx,6330657,1.5012435913085938,33,64500,NA
2013,"huntsville, al",al,435543,1.5071735382080078,36,62000,NA
2013,"indianapolis-carmel-anderson, in",in,1953149,1.5115910768508911,35,61000,NA
2013,"iowa city, ia",ia,162105,1.499946117401123,28,66000,NA
2013,"ithaca, ny",ny,103553,1.5020328760147095,29,65000,NA
2013,"jackson, mi",mi,159637,1.4895330667495728,41,58000,NA
2013,"jackson, ms",ms,577522,1.5204097032546997,35,51000,NA
2013,"jackson, tn",tn,130421,1.5217254161834717,36,46200,NA
2013,"jacksonville, fl",fl,1393454,1.51266348361969,37,58850,NA
2013,"janesville-beloit, wi",wi,160355,1.5097678899765015,38,55600,NA
2013,"jefferson city, mo",mo,150638,1.491845726966858,38,59700,NA
2013,"johnstown, pa",pa,138806,1.5062247514724731,43,54000,NA
2013,"joplin, mo",mo,175139,1.5144978761672974,36,50000,NA
2013,"kalamazoo-portage, mi",mi,332636,1.5103365182876587,36,56400,NA
2013,"kankakee, il",il,112752,1.5051089525222778,37,59300,NA
2013,"kansas city, mo-ks",mo,2053939,1.508338212966919,36,65120,0
2013,"knoxville, tn",tn,851594,1.5110328197479248,40,50800,NA
2013,"la crosse-onalaska, wi-mn",wi,135659,1.5117855072021484,33,63400,NA
2013,"lafayette, la",la,479799,1.5106656551361084,35,57100,NA
2013,"lafayette-west lafayette, in",in,210833,1.4846519231796265,28,55000,NA
2013,"lake havasu city-kingman, az",az,203158,1.4938392639160156,49,45000,NA
2013,"lakeland-winter haven, fl",fl,622712,1.5099107027053833,40,50000,NA
2013,"lancaster, pa",pa,530027,1.5111427307128906,38,65000,NA
2013,"lansing-east lansing, mi",mi,469209,1.5104471445083618,34,56604,NA
2013,"laredo, tx",tx,264632,1.5084192752838135,28,43000,NA
2013,"las cruces, nm",nm,214394,1.5096200704574585,32,41700,NA
2013,"las vegas-henderson-paradise, nv",nv,2018003,1.4976075887680054,36,58600,NA
2013,"lawrence, ks",ks,114711,1.5083240270614624,30,70040,NA
2013,"lebanon, pa",pa,135782,1.5031459331512451,40,63000,NA
2013,"lewiston-auburn, me",me,107275,1.495192289352417,40,54000,NA
2013,,,NA,1.5086634159088135,34,59000,NA
2013,"lima, oh",oh,105047,1.497787356376648,37,54100,NA
2013,"lincoln, ne",ne,314111,1.5007789134979248,32,64000,NA
2013,"little rock-north little rock-conway, ar",ar,723154,1.508728265762329,35,55200,NA
2013,"los angeles-long beach-anaheim, ca",ca,13106114,1.5054564476013184,35,66000,0
2013,"louisville/jefferson county, ky-in",ky,1265071,1.5108282566070557,38,61800,NA
2013,"lubbock, tx",tx,301196,1.5046318769454956,30,54000,NA
2013,"lynchburg, va",va,256846,1.5213627815246582,38,55600,NA
2013,"madera, ca",ca,151470,1.5143872499465942,33,41910,0
2013,"manchester-nashua, nh",nh,405065,1.5081199407577515,38,78000,NA
2013,"mansfield, oh",oh,122310,1.4996241331100464,40,47200,NA
2013,"mcallen-edinburg-mission, tx",tx,819374,1.5092847347259521,28,38900,NA
2013,"medford, or",or,207173,1.5092976093292236,43,51600,NA
2013,"memphis, tn-ms-ar",tn,1341457,1.5170093774795532,35,54300,NA
2013,"merced, ca",ca,262198,1.4886418581008911,30,43600,0
2013,"miami-fort lauderdale-west palm beach, fl",fl,5849411,1.5117509365081787,40,55800,NA
2013,"michigan city-la porte, in",in,111421,1.4823042154312134,38,55760,NA
2013,"midland, tx",tx,157667,1.4998230934143066,32,80000,NA
2013,"milwaukee-waukesha-west allis, wi",wi,1571822,1.5100939273834229,37,63000,1
2013,"minneapolis-st. paul-bloomington, mn-wi",mn,3456095,1.5089569091796875,36,80000,0
2013,"mobile, al",al,414210,1.5200779438018799,36,50000,NA
2013,"modesto, ca",ca,523722,1.5036710500717163,33,55000,0
2013,"monroe, la",la,178505,1.5200436115264893,34,50200,NA
2013,"monroe, mi",mi,150135,1.5011389255523682,41,63000,NA
2013,"montgomery, al",al,374120,1.515171766281128,36,55800,NA
2013,"morgantown, wv",wv,135956,1.4845612049102783,32,60000,NA
2013,"muncie, in",in,116817,1.5182244777679443,34,44000,NA
2013,"muskegon, mi",mi,172268,1.4994945526123047,38,47000,NA
2013,"myrtle beach-conway-north myrtle beach, sc-nc",sc,403653,1.5116599798202515,44,49400,NA
2013,"napa, ca",ca,139706,1.5041568279266357,39,79000,0
2013,"naples-immokalee-marco island, fl",fl,339065,1.5100730657577515,48,59300,NA
2013,"nashville-davidson--murfreesboro--franklin, tn",tn,1758982,1.5087268352508545,36,60500,NA
2013,"new haven-milford, ct",ct,862889,1.516588568687439,39,76000,0
2013,"new orleans-metairie, la",la,1239607,1.5147396326065063,37,53300,NA
2013,"new york-newark-jersey city, ny-nj-pa",ny,19901696,1.5146678686141968,37,78380,1
2013,"niles-benton harbor, mi",mi,156138,1.507190227508545,41,50000,NA
2013,"north port-sarasota-bradenton, fl",fl,731930,1.5169588327407837,50,57400,NA
2013,"norwich-new london, ct",ct,272981,1.5027859210968018,40,76000,0
2013,"ocala, fl",fl,335117,1.5114725828170776,47,44900,NA
2013,"ocean city, nj",nj,95506,1.5276318788528442,47,70000,NA
2013,"odessa, tx",tx,149714,1.4910318851470947,30,58600,NA
2013,"ogden-clearfield, ut",ut,621281,1.4998977184295654,31,71200,NA
2013,"oklahoma city, ok",ok,1320817,1.5047361850738525,34,56600,NA
2013,"olympia-tumwater, wa",wa,261791,1.5127143859863281,37,66000,NA
2013,"omaha-council bluffs, ne-ia",ne,893935,1.5019073486328125,35,65400,0
2013,"orlando-kissimmee-sanford, fl",fl,2270479,1.507933497428894,36,55000,NA
2013,"oshkosh-neenah, wi",wi,169279,1.5003761053085327,38,58500,NA
2013,"owensboro, ky",ky,116433,1.5185422897338867,40,60000,NA
2013,"oxnard-thousand oaks-ventura, ca",ca,838601,1.5026026964187622,36,87600,0
2013,"palm bay-melbourne-titusville, fl",fl,550290,1.5111325979232788,46,54020,NA
2013,"parkersburg-vienna, wv",wv,92353,1.5065703392028809,42,48200,NA
2013,"pensacola-ferry pass-brent, fl",fl,467066,1.4994555711746216,37,54400,NA
2013,"philadelphia-camden-wilmington, pa-nj-de-md",pa,6030541,1.5153638124465942,38,72500,0
2013,"phoenix-mesa-scottsdale, az",az,4404675,1.5008118152618408,35,58400,0
2013,"pittsburgh, pa",pa,2359764,1.5129855871200562,42,63720,0
2013,"pittsfield, ma",ma,129473,1.5187536478042603,44,62630,NA
2013,"portland-south portland, me",me,520030,1.5160408020019531,42,68900,NA
2013,"portland-vancouver-hillsboro, or-wa",or,2311294,1.5041601657867432,37,68100,0
2013,"port st. lucie, fl",fl,436514,1.5123034715652466,45,51240,NA
2013,"prescott, az",az,214426,1.506271243095398,50,48140,NA
2013,"providence-warwick, ri-ma",ri,1607576,1.5110881328582764,39,69500,1
2013,"provo-orem, ut",ut,561594,1.4951709508895874,24,71500,NA
2013,"pueblo, co",co,161145,1.503506064414978,37,46000,NA
2013,"punta gorda, fl",fl,164694,1.5112042427062988,57,48000,NA
2013,"racine, wi",wi,194703,1.4968757629394531,38,65410,NA
2013,"raleigh, nc",nc,1213328,1.511568307876587,35,67200,NA
2013,"reading, pa",pa,413935,1.5062986612319946,39,68100,0
2013,"redding, ca",ca,178401,1.5067715644836426,41,50200,0
2013,"reno, nv",nv,435018,1.497596025466919,37,60500,NA
2013,"richmond, va",va,1244814,1.516197919845581,37,65900,0
2013,"riverside-san bernardino-ontario, ca",ca,4371914,1.5016047954559326,33,60000,0
2013,"roanoke, va",va,311879,1.5172691345214844,42,57000,NA
2013,"rochester, ny",ny,1081766,1.5093039274215698,39,64000,NA
2013,"rockford, il",il,344761,1.5060633420944214,39,56000,NA
2013,"rocky mount, nc",nc,149863,1.53090500831604,40,43000,NA
2013,"sacramento--roseville--arden-arcade, ca",ca,2211060,1.509581208229065,36,66700,0
2013,"saginaw, mi",mi,196798,1.5180916786193848,40,52000,NA
2013,"st. george, ut",ut,147004,1.4985333681106567,34,62000,NA
2013,"st. joseph, mo-ks",mo,127642,1.485500693321228,38,60000,NA
2013,"st. louis, mo-il",mo,2799459,1.5153207778930664,38,64000,NA
2013,"salinas, ca",ca,427054,1.4876441955566406,33,60000,0
2013,"salisbury, md-de",md,384586,1.5098997354507446,43,56600,NA
2013,"salt lake city, ut",ut,1140176,1.4930765628814697,31,72600,NA
2013,"san angelo, tx",tx,116286,1.5018678903579712,34,51500,NA
2013,"san antonio-new braunfels, tx",tx,2280585,1.504958152770996,33,58400,NA
2013,"san diego-carlsbad, ca",ca,3211248,1.4952720403671265,34,70000,0
2013,"san francisco-oakland-hayward, ca",ca,4521312,1.5050023794174194,38,92950,0
2013,"san jose-sunnyvale-santa clara, ca",ca,1924569,1.496964454650879,36,102000,1
2013,"san luis obispo-paso robles-arroyo grande, ca",ca,275751,1.4879908561706543,38,67000,0
2013,"santa cruz-watsonville, ca",ca,268940,1.5024243593215942,35,77200,0
2013,"santa fe, nm",nm,147487,1.5115699768066406,43,57000,NA
2013,"santa maria-santa barbara, ca",ca,434823,1.4944111108779907,33,66200,0
2013,"santa rosa, ca",ca,494243,1.506628394126892,41,74000,0
2013,"scranton--wilkes-barre--hazleton, pa",pa,561516,1.5142414569854736,41,54600,NA
2013,"seattle-tacoma-bellevue, wa",wa,3610838,1.4992671012878418,36,80000,0
2013,"sebastian-vero beach, fl",fl,141913,1.514365553855896,50,52000,NA
2013,"sheboygan, wi",wi,114704,1.502621054649353,41,65000,NA
2013,"shreveport-bossier city, la",la,446890,1.5193244218826294,35,51200,NA
2013,"spartanburg, sc",sc,318481,1.5202980041503906,38,50000,NA
2013,"spokane-spokane valley, wa",wa,534514,1.4959890842437744,38,55000,NA
2013,"springfield, il",il,211702,1.5238620042800903,39,65100,NA
2013,"springfield, ma",ma,628626,1.5265791416168213,38,62000,NA
2013,"springfield, mo",mo,448361,1.5067071914672852,35,49600,NA
2013,"springfield, oh",oh,136636,1.5218451023101807,41,50200,NA
2013,"state college, pa",pa,158227,1.488235354423523,29,60610,NA
2013,"stockton-lodi, ca",ca,702387,1.5000684261322021,33,58000,0
2013,"syracuse, ny",ny,661807,1.5135936737060547,38,60300,NA
2013,"tampa-st. petersburg-clearwater, fl",fl,2870355,1.514557957649231,41,54000,NA
2013,"toledo, oh",oh,607347,1.516102910041809,37,54000,NA
2013,"topeka, ks",ks,233861,1.5111969709396362,38,58300,NA
2013,"trenton, nj",nj,369517,1.5066832304000854,38,83700,NA
2013,"tucson, az",az,997437,1.5062870979309082,37,50400,NA
2013,"tuscaloosa, al",al,235636,1.5114459991455078,31,55500,NA
2013,"tyler, tx",tx,216521,1.5187370777130127,35,57850,NA
2013,"urban honolulu, hi",hi,986222,1.4936424493789673,36,93100,NA
2013,"utica-rome, ny",ny,297237,1.5032814741134644,40,53400,NA
2013,"vallejo-fairfield, ca",ca,423749,1.5027319192886353,37,74600,0
2013,"virginia beach-norfolk-newport news, va-nc",va,1704386,1.5043175220489502,34,65000,NA
2013,"visalia-porterville, ca",ca,452769,1.4968229532241821,30,41900,0
2013,"waco, tx",tx,258730,1.5119478702545166,32,48600,NA
2013,"washington-arlington-alexandria, dc-va-md-wv",dc,5950951,1.5114794969558716,36,100900,0
2013,"wausau, wi",wi,134880,1.4944604635238647,39,65600,NA
2013,"wenatchee, wa",wa,113162,1.508995771408081,38,58000,NA
2013,"wichita, ks",ks,638248,1.503212809562683,35,56200,NA
2013,"wichita falls, tx",tx,151447,1.4791375398635864,33,51300,NA
2013,"wilmington, nc",nc,267724,1.5121690034866333,38,54200,NA
2013,"winston-salem, nc",nc,650007,1.517985463142395,40,50000,NA
2013,"worcester, ma-ct",ma,928413,1.5027996301651,40,75400,0
2013,"yakima, wa",wa,246612,1.496091604232788,32,49000,NA
2013,"york-hanover, pa",pa,438936,1.5036652088165283,40,69600,NA
2013,"youngstown-warren-boardman, oh-pa",oh,555848,1.5078227519989014,43,51000,0
2013,"yuba city, ca",ca,167659,1.4977037906646729,34,55660,0
2013,"yuma, az",az,202589,1.4839001893997192,32,49500,NA
2014,"akron, oh",oh,704921,1.5124988555908203,39,60000,NA
2014,"albany-schenectady-troy, ny",ny,878184,1.5109665393829346,39,73700,NA
2014,"albuquerque, nm",nm,904852,1.5124677419662476,37,54600,NA
2014,"allentown-bethlehem-easton, pa-nj",pa,828581,1.5061607360839844,40,71200,NA
2014,"amarillo, tx",tx,260874,1.4959521293640137,34,59450,NA
2014,"anchorage, ak",ak,398031,1.481590986251831,33,83100,NA
2014,"ann arbor, mi",mi,360035,1.5033307075500488,33,72000,NA
2014,"anniston-oxford-jacksonville, al",al,115995,1.5216026306152344,38,49000,NA
2014,"asheville, nc",nc,439715,1.511962652206421,43,53000,NA
2014,"atlanta-sandy springs-roswell, ga",ga,5594545,1.5146763324737549,35,63300,NA
2014,"atlantic city-hammonton, nj",nj,272656,1.51316237449646,40,66640,NA
2014,"auburn-opelika, al",al,154545,1.5046947002410889,30,44000,NA
2014,"augusta-richmond county, ga-sc",ga,582953,1.5087549686431885,36,57000,NA
2014,"austin-round rock, tx",tx,1943409,1.4976840019226074,34,72500,0
2014,"bakersfield, ca",ca,869957,1.4872761964797974,31,50000,1
2014,"baltimore-columbia-towson, md",md,2780300,1.5148130655288696,37,84500,0
2014,"bangor, me",me,153224,1.50540292263031,40,55000,NA
2014,"barnstable town, ma",ma,214299,1.5134968757629395,50,87000,NA
2014,"baton rouge, la",la,823839,1.5124448537826538,34,62200,NA
2014,"beaumont-port arthur, tx",tx,405964,1.4931062459945679,36,54000,NA
2014,"bellingham, wa",wa,208215,1.5115225315093994,36,60020,NA
2014,"bend-redmond, or",or,169506,1.5127177238464355,41,58200,NA
2014,"binghamton, ny",ny,247084,1.508411169052124,41,57600,NA
2014,"birmingham-hoover, al",al,1141436,1.5158894062042236,38,55000,NA
2014,"bismarck, nd",nd,126613,1.496169090270996,37,78500,NA
2014,"blacksburg-christiansburg-radford, va",va,181225,1.4778701066970825,32,51400,NA
2014,"bloomington, il",il,190337,1.5146244764328003,32,68800,NA
2014,"bloomington, in",in,164433,1.5058817863464355,28,52000,NA
2014,"boise city, id",id,662777,1.4994518756866455,35,60000,NA
2014,"boston-cambridge-newton, ma-nh",ma,4747822,1.513245701789856,38,93100,1
2014,"bremerton-silverdale, wa",wa,253415,1.4851223230361938,39,75000,NA
2014,"bridgeport-stamford-norwalk, ct",ct,944355,1.5119284391403198,39,103000,1
2014,"brownsville-harlingen, tx",tx,419467,1.5158687829971313,30,37400,NA
2014,"buffalo-cheektowaga-niagara falls, ny",ny,1135116,1.5123484134674072,40,62030,NA
2014,"burlington, nc",nc,155425,1.5199729204177856,39,46340,NA
2014,"burlington-south burlington, vt",vt,215677,1.5071038007736206,37,77900,NA
2014,"canton-massillon, oh",oh,403696,1.5112531185150146,41,57190,NA
2014,"cape coral-fort myers, fl",fl,677361,1.5079835653305054,46,53100,NA
2014,"champaign-urbana, il",il,237906,1.5001038312911987,29,55000,NA
2014,"charleston, wv",wv,222943,1.5150560140609741,42,49500,NA
2014,"charleston-north charleston, sc",sc,726837,1.5101104974746704,36,63500,NA
2014,"charlotte-concord-gastonia, nc-sc",nc,2374668,1.5130122900009155,36,61000,NA
2014,"chattanooga, tn-ga",tn,544116,1.5121184587478638,39,55600,NA
2014,"chicago-naperville-elgin, il-in-wi",il,9564614,1.5098751783370972,36,72900,1
2014,"chico, ca",ca,223570,1.4990640878677368,35,50000,1
2014,"cincinnati, oh-ky-in",oh,2148189,1.5100988149642944,37,67600,NA
2014,"clarksville, tn-ky",tn,276473,1.4956282377243042,31,51600,NA
2014,"cleveland-elyria, oh",oh,2067459,1.5166009664535522,40,61000,NA
2014,"coeur d'alene, id",id,146536,1.4972785711288452,39,59920,NA
2014,"college station-bryan, tx",tx,242888,1.4911644458770752,25,49100,NA
2014,"colorado springs, co",co,686696,1.4951201677322388,33,67100,NA
2014,"columbia, mo",mo,172795,1.516180396080017,30,56000,NA
2014,"columbia, sc",sc,798956,1.5126789808273315,35,58940,NA
2014,"columbus, oh",oh,2001776,1.506857991218567,35,67700,NA
2014,"corpus christi, tx",tx,447982,1.496504783630371,35,60000,NA
2014,"dallas-fort worth-arlington, tx",tx,6955259,1.507298469543457,34,67000,NA
2014,"daphne-fairhope-foley, al",al,199189,1.502090573310852,42,59000,NA
2014,"dayton, oh",oh,800998,1.5122960805892944,39,58000,NA
2014,"decatur, al",al,152906,1.5231953859329224,40,53600,NA
2014,"decatur, il",il,108520,1.5176783800125122,40,63420,NA
2014,"deltona-daytona beach-ormond beach, fl",fl,608708,1.5126116275787354,46,50000,NA
2014,"denver-aurora-lakewood, co",co,2754641,1.5004866123199463,36,80000,NA
2014,"des moines-west des moines, ia",ia,612847,1.5077941417694092,35,73200,NA
2014,"detroit-warren-dearborn, mi",mi,4311699,1.5129930973052979,39,63950,NA
2014,"dover, de",de,171458,1.5125590562820435,36,61000,NA
2014,"east stroudsburg, pa",pa,167313,1.4932008981704712,43,70500,NA
2014,"eau claire, wi",wi,165022,1.495604157447815,35,62600,NA
2014,"el centro, ca",ca,178233,1.4977086782455444,31,47000,1
2014,"elkhart-goshen, in",in,201476,1.5062835216522217,35,55500,NA
2014,"el paso, tx",tx,838300,1.5083355903625488,31,44100,NA
2014,"erie, pa",pa,279437,1.5030546188354492,39,53001,1
2014,"eugene, or",or,358076,1.5061352252960205,39,54000,NA
2014,"fayetteville, nc",nc,383971,1.5095003843307495,31,48000,NA
2014,"fayetteville-springdale-rogers, ar-mo",ar,503423,1.5019950866699219,33,58100,NA
2014,"flagstaff, az",az,137583,1.5090460777282715,30,58000,NA
2014,"flint, mi",mi,412868,1.5216060876846313,35,28800,NA
2014,"florence, sc",sc,206445,1.5269886255264282,39,48000,NA
2014,"fort collins, co",co,324061,1.5057001113891602,35,66600,NA
2014,"fort wayne, in",in,426462,1.5146526098251343,35,57900,NA
2014,"fresno, ca",ca,961311,1.5016241073608398,31,47800,0
2014,"gadsden, al",al,103407,1.5159398317337036,40,49200,NA
2014,"gainesville, fl",fl,272486,1.5153976678848267,30,52600,NA
2014,"gainesville, ga",ga,189239,1.5015861988067627,35,56000,NA
2014,"glens falls, ny",ny,127334,1.4854629039764404,44,60400,NA
2014,"goldsboro, nc",nc,124631,1.5098974704742432,37,36300,NA
2014,"grand junction, co",co,147312,1.493357539176941,38,58000,NA
2014,"grand rapids-wyoming, mi",mi,1031438,1.5072435140609741,34,64000,NA
2014,"greensboro-high point, nc",nc,746585,1.517357349395752,38,51000,NA
2014,"greenville, nc",nc,174998,1.5211867094039917,32,44500,NA
2014,"greenville-anderson-mauldin, sc",sc,860295,1.511258840560913,38,50500,NA
2014,"gulfport-biloxi-pascagoula, ms",ms,385756,1.5058369636535645,37,50000,NA
2014,"hanford-corcoran, ca",ca,149603,1.4551615715026855,30,44900,1
2014,"harrisburg-carlisle, pa",pa,561206,1.5126925706863403,39,71080,NA
2014,"harrisonburg, va",va,130443,1.5087254047393799,31,59200,NA
2014,"hartford-west hartford-east hartford, ct",ct,1213800,1.5119776725769043,40,83000,1
2014,"hickory-lenoir-morganton, nc",nc,363085,1.5088835954666138,41,47000,NA
2014,"hilton head island-bluffton-beaufort, sc",sc,201717,1.4971979856491089,43,60000,NA
2014,"homosassa springs, fl",fl,138833,1.5167609453201294,55,40500,NA
2014,"houma-thibodaux, la",la,211376,1.5169847011566162,35,53800,NA
2014,"houston-the woodlands-sugar land, tx",tx,6503618,1.5026112794876099,33,67010,NA
2014,"huntsville, al",al,440403,1.5059164762496948,37,65004,NA
2014,"indianapolis-carmel-anderson, in",in,1970816,1.5103516578674316,36,62400,NA
2014,"iowa city, ia",ia,164777,1.5003643035888672,30,77060,NA
2014,"ithaca, ny",ny,103385,1.5121455192565918,28,58800,NA
2014,"jackson, mi",mi,159437,1.482792854309082,40,55000,NA
2014,"jackson, ms",ms,578856,1.5215474367141724,35,55000,NA
2014,"jackson, tn",tn,129869,1.515701174736023,36,51000,NA
2014,"jacksonville, fl",fl,1416551,1.5143049955368042,37,60000,NA
2014,"janesville-beloit, wi",wi,160950,1.5166611671447754,39,65900,NA
2014,"jefferson city, mo",mo,150704,1.4889719486236572,38,60000,NA
2014,"johnstown, pa",pa,137520,1.5028988122940063,44,55100,NA
2014,"joplin, mo",mo,175867,1.5099120140075684,36,50400,NA
2014,"kalamazoo-portage, mi",mi,334198,1.5104665756225586,36,55400,NA
2014,"kankakee, il",il,111907,1.5207468271255493,39,67000,NA
2014,"kansas city, mo-ks",mo,2069384,1.5083816051483154,36,67400,1
2014,"knoxville, tn",tn,855683,1.510174036026001,40,53400,NA
2014,"la crosse-onalaska, wi-mn",wi,136145,1.5039080381393433,34,72000,NA
2014,"lafayette, la",la,484902,1.5068714618682861,35,57500,NA
